geonameid,name,lat,lon,region,department,population,settlement_morpheme,naming_language,religious_element,ethnonym,ethnonym_stem,split_ordinal,patronym,patronym_group,eco_term,eco_kind,name_reuse_count
2248840,Manganèm,14.0304,-15.36634,Kaffrine,Kaffrine,0,,,,,,,,,,,1
2248839,Mangara,15.18333,-16.25,Louga,Kebemer,0,,,,,,,,,,,1
2248837,Mangaroungou Santo,12.52972,-15.51889,Sedhiou,Goudomp,0,,,,,,,,,,,1
2248836,Mangassara,13.16667,-13.96667,Kolda,Velingara,0,,,,,,,,,,,1
2248833,Mangoulé,12.88333,-16.21667,Ziguinchor,Bignona,0,,,,,,,,,,,1
2248832,Mangoulé Oubème,12.85,-16.2,Ziguinchor,Bignona,0,,,,,,,,,,,1
2248830,Maniaré,13.25,-13.86667,Kolda,Velingara,0,,,,,,,,,,,1
2248829,Manigui,13.51667,-14.21667,Tambacounda,Tambacounda,0,,,,,,,,,,,1
2248828,Maniora Mandingue,13.01667,-15.7,Sedhiou,Bounkiling,0,,,,Mandingue,Maniora,,,,,,1
2248826,Mankakounda,13.61667,-15.78333,Kaolack,Nioro Du Rip,0,kounda,Mandinka,,,,,,,,,1
2248825,Mankolikounda,12.58917,-15.49278,Sedhiou,Goudomp,0,kounda,Mandinka,,,,,,,,,1
2248824,Mankono Ba,12.86583,-15.36111,Sedhiou,Sedhiou,0,,,,,,,Ba,Pulaar,,,1
2248823,Mankonondine,12.765,-15.55278,Sedhiou,Sedhiou,0,,,,,,,,,,,1
2248822,Mankonton,12.9875,-15.675,Sedhiou,Bounkiling,0,,,,,,,,,,,1
2248821,Manpatariel,13.1,-14.25,Kolda,Velingara,0,,,,,,,,,,,1
2248819,Mansa Dala,13.28333,-13.01667,Tambacounda,Tambacounda,0,,,,,,,,,,,1
2248820,Mansaba,13.25,-15.73333,Sedhiou,Bounkiling,0,,,,,,,,,,,1
2571737,Mansarinko,13.59573,-16.48235,,,0,,,,,,,,,,,1
13658699,Mansassou,13.63202,-16.13764,Fatick,Foundiougne,0,,,,,,,,,,,1
2248817,Mantat,12.82583,-16.66667,Ziguinchor,Bignona,0,,,,,,,,,,,1
2248257,Mantiabou,14.95658,-12.49423,Tambacounda,Bakel,0,,,,,,,,,,,1
2248815,Mantiankani,12.83333,-14.66667,Kolda,Kolda,0,,,,,,,,,,,1
13658818,Mantoré,13.03851,-16.04725,Ziguinchor,Bignona,0,,,,,,,,,,,1
2248845,Manékounda,12.62861,-15.74667,Sedhiou,Sedhiou,0,kounda,Mandinka,,,,,,,,,2
2248846,Manékounda,12.53333,-15.78333,Sedhiou,Goudomp,0,kounda,Mandinka,,,,,,,,,2
2248844,Manémane,13.1497,-16.17226,Ziguinchor,Bignona,0,,,,,,,,,,,1
2248812,Maodo,14.56667,-14.78333,Kaffrine,Koungheul,0,,,,,,,,,,,1
2248811,Maoua,12.52417,-16.07667,Ziguinchor,Ziguinchor,0,,,,,,,,,,,1
2248809,Maoum,12.95,-13.76667,Kolda,Velingara,0,,,,,,,,,,,1
2251330,Map,14.93066,-16.11721,Diourbel,Diourbel,0,,,,,,,,,,,1
2248808,Mapagne,13.68333,-14.38333,Tambacounda,Koumpentoum,0,,,,,,,,,,,1
13505405,Maplane,14.76725,-16.35501,Diourbel,Bambey,0,,,,,,,,,,,1
2248792,Mar Fafako,14.05365,-16.64268,Fatick,Fatick,0,,,,,,,,,,,1
2248787,Mar Lodj,14.04426,-16.67877,Fatick,Fatick,0,,,,,,,,,,,1
2248775,Mar Soulou,14.04153,-16.66805,Fatick,Fatick,0,,,,,,,,,,,1
2248806,Mara,13.9,-15.28333,Kaffrine,Kaffrine,0,,,,,,,,,,,1
2248803,Marakissa,12.85222,-15.94778,Sedhiou,Sedhiou,0,,,,,,,,,,,2
2248804,Marakissa,12.8,-14.98333,Kolda,Kolda,0,,,,,,,,,,,2
2248802,Maram Tiamé,14.96667,-15.95,Diourbel,Mbacke,0,,,,,,,,,,,1
6751854,Maramasita,13.61269,-12.42681,Tambacounda,Goudiry,0,,,,,,,,,,,1
2248801,Marandan,12.87722,-15.29972,Sedhiou,Sedhiou,0,,,,,,,,,,,1
13508569,Marane,14.43454,-16.2857,Fatick,Fatick,0,,,,,,,,,,,1
2248800,Mararan,13.1434,-16.06481,Ziguinchor,Bignona,0,,,,,,,,,,,1
2596079,Maraye,15.80389,-16.32528,Louga,Louga,0,,,,,,,,,,,1
2248799,Marda,16.54786,-14.4421,Saint Louis,Podor,0,,,,,,,,,,,1
2248791,Margou,13.25048,-11.81402,Kedougou,Saraya,0,,,,,,,,,,,1
2248790,Maribé Patimkibo,13.01667,-14.48333,Kolda,Kolda,0,,,,,,,,,,,1
2248789,Marivé Samba,13.33333,-14.68333,Kolda,Medina Yoroufoula,0,,,,,,,,,,,1
2247707,Marnane,14.73415,-16.62816,Thies,Thies,0,,,,,,,,,,,1
2248785,Maro Koumba,15.3917,-15.5948,Louga,Linguere,0,,,,,,,,,,,1
2248783,Maronkounda,12.56972,-15.64194,Sedhiou,Sedhiou,0,kounda,Mandinka,,,,,,,,,1
2248781,Marougou,12.9,-16.08333,Ziguinchor,Bignona,0,,,,,,,,,,,2
2248782,Marougou,12.44436,-11.91423,Kedougou,Kedougou,0,,,,,,,,,,,2
2248805,Marougoukoto,12.8205,-12.3219,Kedougou,Kedougou,0,,,,,,,,,,,1
2248780,Marougoundi,12.6675,-12.2427,Kedougou,Kedougou,0,,,,,,,,,,,1
2248779,Marout,14.38576,-16.27636,Fatick,Fatick,0,,,,,,,,,,,1
2248778,Marsa,14.72297,-12.33902,Tambacounda,Bakel,0,,,,,,,,,,,1
2248777,Marsassoum,12.8275,-15.98056,Sedhiou,Sedhiou,9815,,,,,,,,,,,1
2248776,Marsassoum Santa,12.82778,-15.93972,Sedhiou,Sedhiou,0,,,,,,,,,,,1
2248795,Marène,15.21667,-16.31667,Thies,Tivaoune,0,,,,,,,,,,,1
2248798,Maréfou Lo,15.4,-16.16667,Louga,Kebemer,0,,,,,,,Lo,Wolof,,,1
2248797,Marékounda,13.68333,-14.03333,Tambacounda,Tambacounda,0,kounda,Mandinka,,,,,,,,,1
2248794,Maréoua,12.68333,-13.1,Kedougou,Salemata,0,,,,,,,,,,,1
2248793,Marévé Bouré,12.76667,-13.96667,Kolda,Velingara,0,,,,,,,,,,,1
13508591,Massa,14.31285,-16.49901,Fatick,Fatick,0,,,,,,,,,,,1
2248773,Massadala,13.28914,-12.94135,Tambacounda,Tambacounda,0,,,,,,,,,,,1
2248771,Massakounda,13.50765,-12.01158,Tambacounda,Bakel,0,kounda,Mandinka,,,,,,,,,1
2248768,Massar,15.96667,-16.33333,Saint Louis,Saint Louis,0,,,,,,,,,,,4
2248769,Massar,15.78333,-16.23333,Louga,Louga,0,,,,,,,,,,,4
2248770,Massar,15.11667,-16.75,Thies,Tivaoune,0,,,,,,,,,,,4
13508574,Massar,14.37523,-16.25707,Fatick,Fatick,0,,,,,,,,,,,4
2248761,Massar Diop,15.8,-16.23333,Louga,Louga,0,,,,,,,Diop,Wolof,,,2
2248764,Massar Diop,15.316,-16.3111,Louga,Kebemer,0,,,,,,,Diop,Wolof,,,2
2596052,Massar Teug,15.805,-16.25833,Louga,Louga,0,,,,,,,,,,,1
2248765,Massara,15.33333,-16.33333,Louga,Kebemer,0,,,,,,,,,,,4
2248766,Massara,15.1111,-15.9518,Louga,Kebemer,0,,,,,,,,,,,4
2248767,Massara,12.73333,-14.78333,Kolda,Kolda,0,,,,,,,,,,,4
6917520,Massara,15.1231,-15.9379,Louga,Kebemer,0,,,,,,,,,,,4
2596008,Massara Gabou,16.24417,-16.25694,Saint Louis,Dagana,0,,,,,,,,,,,1
2248762,Massaran,13.06552,-16.22815,Ziguinchor,Bignona,0,,,,,,,,,,,1
2248760,Massaria,12.56583,-15.63111,Sedhiou,Sedhiou,0,,,,,,,,,,,1
2248757,Massembé,13.76667,-14.61667,Tambacounda,Koumpentoum,0,,,,,,,,,,,1
2248756,Massina Séné,12.9,-14.18333,Kolda,Kolda,0,,,,,,,Séné,Sérèr,,,1
2248754,Matal,15.4996,-15.3129,Louga,Linguere,0,,,,,,,,,,,1
2248752,Matam,15.65587,-13.25544,Matam,Matam,27695,,,,,,,,,,,1
2248750,Matel Banté,15.31667,-16.25,Louga,Kebemer,0,,,,,,,,,,,1
2248749,Matour,14.83333,-15.56667,Diourbel,Mbacke,0,,,,,,,,,,,1
6645337,Mauw,16.10574,-13.51855,Matam,Matam,0,,,,,,,,,,,1
2593137,Maya,13.99269,-16.5743,Fatick,Foundiougne,0,,,,,,,,,,,1
2248746,Mayaye,15.2471,-16.2554,Louga,Kebemer,0,,,,,,,,,,,2
2248747,Mayaye,14.42804,-15.88131,Fatick,Gossas,0,,,,,,,,,,,2
2248745,Maye Goumel,15.5461,-15.4243,Louga,Linguere,0,,,,,,,,,,,1
2248742,Maye Landang,14.87042,-15.74144,Diourbel,Mbacke,0,,,,,,,,,,,1
2248744,Mayel,14.88333,-15.75,Diourbel,Mbacke,0,,,,,,,,,,,1
2248741,Mayel Bao,12.95,-13.93333,Kolda,Velingara,0,,,,,,,,,,,1
2248739,Mayel Iesso,12.95,-13.93333,Kolda,Velingara,0,,,,,,,,,,,1
2248738,Mayel Mangatamba,12.95,-13.93333,Kolda,Velingara,0,,,,,,,,,,,1
2248737,Mayel Ndangam,14.68487,-12.90869,Matam,Kanel,0,,,,,,,,,,,1
2248735,Mayel Vanibabé,14.43333,-13.03333,Tambacounda,Goudiry,0,,,,,,,,,,,1
2248731,Mayor,12.98528,-15.73944,Sedhiou,Bounkiling,0,,,,,,,,,,,1
2248730,Mayoro,15.7,-16.0,Louga,Louga,0,,,,,,,,,,,1
13551575,Mayèl,14.90867,-15.62012,Louga,Linguere,0,,,,,,,,,,,1
2249001,Maéli Dibi,13.88333,-13.68333,Tambacounda,Tambacounda,0,,,,,,,,,,,1
2248987,Maïk,15.03333,-16.51667,Thies,Tivaoune,0,,,,,,,,,,,1
2248986,Maïl,14.83759,-12.54473,Tambacounda,Bakel,0,,,,,,,,,,,1
2248984,Maïna,13.48333,-13.68333,Tambacounda,Tambacounda,0,,,,,,,,,,,1
2248729,Mba,15.28333,-16.76667,Thies,Tivaoune,0,,,,,,,,,,,1
2248727,Mbaba,14.98517,-16.75307,Thies,Tivaoune,0,,,,,,,,,,,3
13504614,Mbaba,14.78791,-16.79365,Thies,Thies,0,,,,,,,,,,,3
13506746,Mbaba,14.74072,-16.58875,Diourbel,Bambey,0,,,,,,,,,,,3
2248726,Mbabane Mouride,14.4816,-15.25085,Kaffrine,Malem Hodar,0,,,,,,,,,,,1
13566086,Mbabane Peul,14.48106,-15.25609,Kaffrine,Malem Hodar,0,,,,Peul (Fulani),Mbabane,,,,,,1
2254594,Mbabanène,14.21309,-15.38372,Kaffrine,Malem Hodar,0,,,,,,,,,,,1
2254584,Mbablol,14.76912,-16.32992,Diourbel,Diourbel,0,,,,,,,,,,,1
2248725,Mbabou,15.26667,-16.21667,Louga,Kebemer,0,,,,,,,,,,,1
2254577,Mbaboumi,14.22952,-15.99279,Kaolack,Guinguineo,0,,,,,,,,,,,1
2248696,Mbacké Diolof,15.1623,-15.6209,Louga,Linguere,0,,,,,,,,,,,1
13508585,Mbadakhane,14.41414,-16.36739,Fatick,Fatick,0,,,,,,,,,,,1
2248722,Mbadakhoun,14.20764,-16.02038,Kaolack,Guinguineo,0,,,,,,,,,,,1
13658337,Mbadane,13.68175,-16.30783,Fatick,Foundiougne,0,,,,,,,,,,,1
2248723,Mbadar,15.35,-16.51667,Louga,Kebemer,0,,,,,,,,,,,1
2248721,Mbadat,14.53218,-16.35887,Fatick,Fatick,0,,,,,,,,,,,1
13507346,Mbadate,14.4938,-16.84386,Thies,Mbour,0,,,,,,,,,,,1
2248720,Mbadep,14.48333,-16.83333,Thies,Mbour,0,,,,,,,,,,,1
2248719,Mbadiane,13.98333,-14.83333,Kaffrine,Koungheul,0,,,,,,,,,,,4
13504807,Mbadiane,14.8283,-16.51916,Diourbel,Bambey,0,,,,,,,,,,,4
13505513,Mbadiane,14.91849,-16.223,Diourbel,Diourbel,0,,,,,,,,,,,4
13506769,Mbadiane,14.67232,-16.67549,Thies,Thies,0,,,,,,,,,,,4
13504653,Mbadiane Gora,14.80777,-16.5112,Diourbel,Bambey,0,,,,,,,,,,,1
2252609,Mbadianène,14.64777,-15.75848,Fatick,Gossas,0,,,,,,,,,,,3
13505575,Mbadianène,14.9524,-16.13907,Diourbel,Diourbel,0,,,,,,,,,,,3
13554674,Mbadianène,14.07178,-15.30171,Kaffrine,Malem Hodar,0,,,,,,,,,,,3
13506965,Mbadianéne,14.72754,-16.40486,Diourbel,Bambey,0,,,,,,,,,,,1
2248716,Mbadiou,13.96865,-16.09031,Kaolack,Kaolack,0,,,,,,,,,,,1
2248717,Mbadiène,15.3782,-15.1302,Louga,Linguere,0,,,,,,,,,,,3
2254543,Mbadiène,13.71842,-16.11488,Kaolack,Nioro Du Rip,0,,,,,,,,,,,3
13509314,Mbadiène,14.00357,-16.00881,Kaolack,Kaolack,0,,,,,,,,,,,3
2248718,Mbadié,14.95,-16.46667,Diourbel,Bambey,0,,,,,,,,,,,1
2254545,Mbadié Kad,14.76295,-16.38028,Diourbel,Bambey,0,,,,,,,,,kad,tree,1
13505487,Mbadié Ndioufène,14.75294,-16.38186,Diourbel,Bambey,0,,,,,,,,,,,1
2248713,Mbafaye,14.56671,-16.78376,Thies,Mbour,0,,,,,,,,,,,4
2248714,Mbafaye,14.4271,-16.40373,Fatick,Fatick,0,,,,,,,,,,,4
2254511,Mbafaye,14.18787,-15.93095,Kaolack,Guinguineo,0,,,,,,,,,,,4
13506786,Mbafaye,14.57419,-16.58108,Thies,Mbour,0,,,,,,,,,,,4
2248712,Mbagam,16.48556,-15.78139,Saint Louis,Dagana,0,,,,,,,,,,,1
2248711,Mbagne Séo,14.6318,-15.93557,Diourbel,Mbacke,0,,,,,,,,,,,1
2248710,Mbahdi,15.5442,-15.7826,Louga,Louga,0,,,,,,,,,,,1
2248703,Mbaiti,13.73333,-14.75,Tambacounda,Koumpentoum,0,,,,,,,,,,,1
13507246,Mbak Gaout,14.5552,-16.23534,Fatick,Fatick,0,,,,,,,,,,,1
2248701,Mbaka Lo,15.2325,-16.5685,Louga,Kebemer,0,,,,,,,Lo,Wolof,,,1
2248684,Mbakhane,14.56269,-16.39602,Fatick,Fatick,0,,,,,,,,,,,2
13506973,Mbakhane,14.67049,-16.26995,Diourbel,Diourbel,0,,,,,,,,,,,2
2248690,Mbakhas,15.90889,-16.29611,Saint Louis,Saint Louis,0,,,,,,,,,,,1
2254434,Mbakhis,15.2994,-16.3508,Thies,Tivaoune,0,,,,,,,,,,,1
2247782,Mbakhé,14.9192,-16.45456,Diourbel,Bambey,0,,,,,,,,,,,1
2248689,Mbakna,15.8782,-13.42234,Matam,Matam,0,,,,,,,,,,,1
13505497,Mbakoli,14.76343,-16.41433,Diourbel,Bambey,0,,,,,,,,,,,1
2248698,Mbaké,14.79032,-15.90803,Diourbel,Mbacke,101451,,,,,,,,,,,1
2248697,Mbaké Bari,15.494,-15.8829,Louga,Louga,0,,,,,,,,,,,1
2248695,Mbaké Djouroul,14.78333,-15.8,Diourbel,Mbacke,0,,,,,,,,,,,1
2248694,Mbaké Kayor,15.107,-16.1977,Louga,Kebemer,0,,,,,,,,,,,1
13507301,Mbaké Mayar,14.63843,-16.05178,Diourbel,Mbacke,0,,,,,,,,,,,1
2248693,Mbaké Nabé,14.2444,-12.64422,Tambacounda,Goudiry,0,,,,,,,,,,,1
2248692,Mbaké Saloum,14.33853,-16.17854,Kaolack,Kaolack,0,,,,,,,,,,,1
2248691,Mbaké Yégé,14.91667,-15.85,Diourbel,Mbacke,0,,,,,,,,,,,1
13658150,Mbakéri,13.8171,-16.14536,Kaolack,Nioro Du Rip,0,,,,,,,,,,,1
2248685,Mbal Fal,15.15,-16.43333,Thies,Tivaoune,0,,,,,,,Fal,Wolof,,,1
2248687,Mbalakhat,14.53519,-16.71139,Thies,Mbour,0,,,,,,,,,,,1
2248688,Mbalamsone,14.62365,-16.63033,Thies,Mbour,0,,,,,,,,,,,1
2254358,Mbalkam,14.55795,-16.5898,Thies,Mbour,0,,,,,,,,,,,1
7670895,Mballing,14.37911,-16.94782,Thies,Mbour,0,,,,,,,,,,,1
13506712,Mbalokh,14.65962,-16.71192,Thies,Thies,0,,,,,,,,,,,1
13509054,Mbalèm,14.45111,-16.22026,Fatick,Fatick,0,,,,,,,,,,,2
13658077,Mbalèm,13.8538,-16.3669,Fatick,Foundiougne,0,,,,,,,,,,,2
2248686,Mbalène,14.86149,-16.81057,Thies,Thies,0,,,,,,,,,,,2
13505447,Mbalène,14.9146,-16.43807,Diourbel,Bambey,0,,,,,,,,,,,2
2248683,Mbam,14.12082,-16.4359,Fatick,Foundiougne,0,,,,,,,,,,,2
2254343,Mbam,15.1128,-15.8496,Louga,Kebemer,0,,,,,,,,,,,2
2248681,Mbamane,14.40128,-16.32121,Fatick,Fatick,0,,,,,,,,,,,1
2254336,Mbamb,14.78059,-16.28082,Diourbel,Diourbel,0,,,,,,,,,,,1
2596093,Mbambara,15.95111,-16.49583,Saint Louis,Saint Louis,0,,,,,,,,,,,1
2246273,Mbambara Chérif,14.7186,-16.80249,Thies,Thies,0,,,,,,,,,,,1
2254316,Mbambey,14.79473,-16.5898,Diourbel,Bambey,0,,,,,,,,,,,1
2254307,Mbampana,14.85237,-16.63468,Thies,Thies,0,,,,,,,,,,,2
13507220,Mbampana,14.68739,-16.13775,Diourbel,Diourbel,0,,,,,,,,,,,2
2254310,Mban Djigane,14.38861,-15.85084,Fatick,Gossas,0,,,,,,,,,,,1
2248680,Mbanane,15.6484,-13.35814,Matam,Matam,0,,,,,,,,,,,1
2254304,Mbanani,14.72378,-15.90671,Diourbel,Mbacke,0,,,,,,,,,,,1
2248679,Mbanar,15.4275,-15.9357,Louga,Louga,0,,,,,,,,,,,1
2248678,Mbande,15.26667,-16.03333,Louga,Kebemer,0,,,,,,,,,,,1
2248677,Mbandé,15.91667,-16.13333,Louga,Louga,0,,,,,,,,,,,1
2248675,Mbane,16.26583,-15.8,Saint Louis,Dagana,0,,,,,,,,,,,4
2248676,Mbane,14.37877,-16.41806,Fatick,Fatick,0,,,,,,,,,,,4
2248682,Mbane,14.61012,-16.00582,Diourbel,Mbacke,0,,,,,,,,,,,4
2254273,Mbane,14.31634,-15.25426,Kaffrine,Malem Hodar,0,,,,,,,,,,,4
2248674,Mbane Eléana,16.25194,-15.69167,Saint Louis,Dagana,0,,,,,,,,,,,1
13504634,Mbangour,14.84278,-16.65816,Thies,Thies,0,,,,,,,,,,,1
2254242,Mbaniou,14.50656,-12.7832,Tambacounda,Goudiry,0,,,,,,,,,,,1
2247939,Mbankhèm,14.74513,-16.51238,Diourbel,Bambey,0,,,,,,,,,,,1
13506738,Mbankhèm Médine,14.60776,-16.67871,Thies,Mbour,0,,,madina,,,,,,,,1
2254235,Mbankouma,14.10801,-15.20224,Kaffrine,Malem Hodar,0,,,,,,,,,,,1
2248673,Mbanpana,13.66667,-16.11667,Kaolack,Nioro Du Rip,0,,,,,,,,,,,1
2248672,Mbantou,16.54103,-14.83789,Saint Louis,Podor,0,,,,,,,,,,,1
2248667,Mbap,13.71667,-15.78333,Kaolack,Nioro Du Rip,0,,,,,,,,,,,2
2248668,Mbap,13.6,-15.48333,Kaolack,Nioro Du Rip,0,,,,,,,,,,,2
2248666,Mbap Peul,15.15,-16.06667,Louga,Kebemer,0,,,,Peul (Fulani),Mbap,,,,,,1
2248665,Mbar,14.53736,-15.75887,Fatick,Gossas,0,,,,,,,,,,,1
2254164,Mbar Baouane,14.53674,-15.7181,Fatick,Gossas,0,,,,,,,,,,,1
2248653,Mbar Peul,14.55,-15.75,Fatick,Gossas,0,,,,Peul (Fulani),Mbar,,,,,,1
2254180,Mbaraglou,15.0741,-16.7145,Thies,Tivaoune,0,,,,,,,,,,,2
2254181,Mbaraglou,14.96528,-16.89317,Thies,Tivaoune,0,,,,,,,,,,,2
13504598,Mbaraglou Ogo,14.9615,-16.88858,Thies,Tivaoune,0,,,,,,,,,,,1
2596069,Mbarak,15.90194,-16.35861,Saint Louis,Saint Louis,0,,,,,,,,,,,1
2248664,Mbarama,15.18333,-16.06667,Louga,Kebemer,0,,,,,,,,,,,1
13505473,Mbarassane,14.76796,-16.31893,Diourbel,Diourbel,0,,,,,,,,,,,1
13506752,Mbardiak,14.74756,-16.67336,Thies,Thies,0,,,,,,,,,,,1
2248661,Mbari,15.38333,-16.06667,Louga,Kebemer,0,,,,,,,,,,,1
13505381,Mbari Birima,14.75688,-16.48131,Diourbel,Bambey,0,,,,,,,,,,,1
2245750,Mbari Darou,14.74823,-16.48339,Diourbel,Bambey,0,,,darou,,,,,,,,1
13504693,Mbari Diamm,14.92112,-16.58811,Diourbel,Bambey,0,,,,,,,,,,,1
13507050,Mbari Keur Sapolék,14.74709,-16.49879,Diourbel,Bambey,0,,,,,,,,,,,1
13505359,Mbari Kèr,14.88342,-16.45189,Diourbel,Bambey,0,,,,,,,,,,,1
13507013,Mbari Santhie,14.74729,-16.46849,Diourbel,Bambey,0,,,,,,,,,,,1
2248659,Mbarigo,16.07167,-16.37,Saint Louis,Saint Louis,0,,,,,,,,,,,1
2248657,Mbaro,15.25,-16.2,Louga,Kebemer,0,,,,,,,,,,,3
2248658,Mbaro,13.66667,-14.76667,Tambacounda,Koumpentoum,0,,,,,,,,,,,3
13504790,Mbaro,14.99559,-16.50902,Diourbel,Bambey,0,,,,,,,,,,,3
2254173,Mbarokounda,14.0196,-15.28702,Kaffrine,Malem Hodar,0,kounda,Mandinka,,,,,,,,,1
2248655,Mbarom,15.61667,-16.18333,Louga,Louga,0,,,,,,,,,,,2
2248656,Mbarom,15.43333,-16.33333,Louga,Kebemer,0,,,,,,,,,,,2
2248654,MbarouBof,16.15444,-16.32583,Saint Louis,Dagana,0,,,,,,,,,,,1
2248662,Mbarène,15.26667,-16.4,Thies,Tivaoune,0,,,,,,,,,,,1
2248663,Mbaré,15.31667,-16.05,Louga,Kebemer,0,,,,,,,,,,,1
2248652,Mbass,12.61667,-12.83333,Kedougou,Salemata,0,,,,,,,,,,,1
2248650,Mbassis,14.36725,-16.67957,Fatick,Fatick,0,,,,,,,,,,,3
2248651,Mbassis,14.08237,-16.42782,Fatick,Foundiougne,0,,,,,,,,,,,3
13508536,Mbassis,14.40756,-16.49769,Fatick,Fatick,0,,,,,,,,,,,3
13504675,Mbatal Mbambey,14.80318,-16.59071,Diourbel,Bambey,0,,,,,,,,,,,1
2248649,Mbatar,15.76667,-16.25,Louga,Louga,0,,,,,,,,,,,1
13505465,Mbathie,14.84653,-16.39305,Diourbel,Bambey,0,,,,,,,,,,,1
13554561,Mbatiaré,14.24782,-15.71551,Kaffrine,Birkelane,0,,,,,,,,,,,1
2254095,Mbatias Dièye,15.86611,-16.34917,Saint Louis,Saint Louis,0,,,,,,,,,,,1
2595987,Mbaubène,16.09972,-16.40694,Saint Louis,Dagana,0,,,,,,,,,,,1
2248671,Mbaw,15.80825,-16.52251,Louga,Louga,0,,,,,,,,,,,2
2251338,Mbaw,14.73192,-17.3274,Dakar,Pikine,0,,,,,,,,,,,2
2246689,Mbaw Gou Ndaw,14.74183,-17.35723,Dakar,Pikine,0,,,,,,,,,,,1
2248669,Mbawane,14.87944,-17.13107,Thies,Thies,0,,,,,,,,,,,1
13505592,Mbawor,14.87521,-16.10989,Diourbel,Mbacke,0,,,,,,,,,,,1
13507009,Mbayane,14.72066,-16.29775,Diourbel,Bambey,0,,,,,,,,,,,1
2595463,Mbayar,14.62631,-17.10713,Thies,Mbour,0,,,,,,,,,,,2
13507233,Mbayar,14.6482,-16.0523,Diourbel,Mbacke,0,,,,,,,,,,,2
2248644,Mbaye,15.53333,-16.45,Louga,Kebemer,0,,,,,,,Mbaye,Wolof,,,3
2248645,Mbaye,15.384,-15.2585,Louga,Linguere,0,,,,,,,Mbaye,Wolof,,,3
2248646,Mbaye,14.85,-16.36667,Diourbel,Bambey,0,,,,,,,Mbaye,Wolof,,,3
2248643,Mbaye Bakar,15.05,-16.78333,Thies,Tivaoune,0,,,,,,,,,,,1
2248640,Mbaye Bayou,15.11667,-16.88333,Thies,Tivaoune,0,,,,,,,,,,,1
2248639,Mbaye Dialo,15.2,-16.68333,Thies,Tivaoune,0,,,,,,,,,,,1
2248638,Mbaye Faye Fafa,13.73333,-15.8,Kaolack,Nioro Du Rip,0,,,,,,,,,,,1
2248637,Mbaye Faye Ouali Bop,13.73333,-15.85,Kaolack,Nioro Du Rip,0,,,,,,,,,,,1
2248633,Mbaye Mbaye,15.8306,-16.4007,Louga,Louga,0,,,,,,,Mbaye,Wolof,,,6
2248634,Mbaye Mbaye,15.6723,-16.3657,Louga,Louga,0,,,,,,,Mbaye,Wolof,,,6
2248635,Mbaye Mbaye,15.1312,-16.8927,Thies,Tivaoune,0,,,,,,,Mbaye,Wolof,,,6
2248636,Mbaye Mbaye,13.96667,-15.05,Kaffrine,Koungheul,0,,,,,,,Mbaye,Wolof,,,6
2248641,Mbaye Mbaye,15.89889,-16.28833,Saint Louis,Saint Louis,0,,,,,,,Mbaye,Wolof,,,6
2248642,Mbaye Mbaye,15.87,-16.27639,Saint Louis,Saint Louis,0,,,,,,,Mbaye,Wolof,,,6
2596058,Mbaye Mbaye Ouolof,15.87278,-16.31083,Saint Louis,Saint Louis,0,,,,Wolof,Mbaye Mbaye,,,,,,1
2596057,Mbaye Mbaye Peul,15.88167,-16.30389,Saint Louis,Saint Louis,0,,,,Peul (Fulani),Mbaye Mbaye,,,,,,1
2596056,Mbaye Mbaye Tout,15.88222,-16.31111,Saint Louis,Saint Louis,0,,,,,,,,,,,1
2248632,Mbaye Minké,14.58333,-16.4,Fatick,Fatick,0,,,,,,,,,,,1
2248617,Mbaye Njinakh,15.35,-16.51667,Louga,Kebemer,0,,,,,,,,,,,1
2248616,Mbaye Séo,14.6,-15.91667,Diourbel,Mbacke,0,,,,,,,,,,,1
11497861,Mbayene,13.9421,-15.69202,Kaffrine,Birkelane,0,,,,,,,,,,,1
2254477,Mbaylar Wolof,13.96333,-16.03518,Kaolack,Kaolack,0,,,,Wolof,Mbaylar,,,,,,1
2248618,Mbayène,15.0002,-16.86826,Thies,Tivaoune,0,,,,,,,,,,,15
2248621,Mbayène,15.76361,-16.36,Louga,Louga,0,,,,,,,,,,,15
2248622,Mbayène,15.71667,-16.16667,Louga,Louga,0,,,,,,,,,,,15
2248623,Mbayène,15.5114,-15.5643,Louga,Linguere,0,,,,,,,,,,,15
2248624,Mbayène,15.33333,-16.05,Louga,Kebemer,0,,,,,,,,,,,15
2248625,Mbayène,15.1724,-16.3039,Thies,Tivaoune,0,,,,,,,,,,,15
2248626,Mbayène,15.11667,-16.73333,Thies,Tivaoune,0,,,,,,,,,,,15
2248627,Mbayène,14.83063,-16.29105,Diourbel,Diourbel,0,,,,,,,,,,,15
2248629,Mbayène,14.75848,-16.18484,Diourbel,Diourbel,0,,,,,,,,,,,15
2248630,Mbayène,14.66667,-15.66667,Fatick,Gossas,0,,,,,,,,,,,15
2248631,Mbayène,14.58333,-15.76667,Fatick,Gossas,0,,,,,,,,,,,15
2595901,Mbayène,14.76664,-17.05602,Thies,Thies,0,,,,,,,,,,,15
13504549,Mbayène,14.81267,-16.85794,Thies,Thies,0,,,,,,,,,,,15
13504580,Mbayène,14.79152,-16.81572,Thies,Thies,0,,,,,,,,,,,15
13552840,Mbayène,14.69012,-15.81002,Diourbel,Mbacke,0,,,,,,,,,,,15
2248628,Mbayène Dankh,14.83196,-16.14894,Diourbel,Diourbel,0,,,,,,,,,,,1
