geonameid,name,asciiname,lat,lon,feature_code,admin1_code,admin2_code,population,lang_guess,name_root,name_dupe_count
2254341,Bamadoukounda,Bamadoukounda,13.78333,-13.96667,PPL,05,,0,,,1
2254340,Bamaki,Bamaki,13.23333,-13.25,PPL,05,,0,,,1
2254338,Bamako,Bamako,12.86667,-14.08333,PPL,11,,0,,,2
13657984,Bamako,Bamako,13.7718,-16.46088,PPL,09,2251792,0,,,2
2254337,Bamakounda,Bamakounda,12.64056,-15.59139,PPL,18,,0,,,1
2254334,Bamba,Bamba,13.95,-15.98333,PPL,10,,0,Pulaar/Fulani,clan/family name root,2
2254335,Bamba,Bamba,13.73333,-15.73333,PPL,10,,0,Pulaar/Fulani,clan/family name root,2
2254324,Bamba Mamadou,Bamba Mamadou,13.86667,-15.23333,PPL,16,,0,,,1
2254323,Bamba Moussa,Bamba Moussa,13.83333,-15.25,PPL,16,,0,,,1
2254331,Bambadala,Bambadala,13.60923,-12.85247,PPL,05,,0,,,3
2254332,Bambadala,Bambadala,13.33333,-15.48333,PPL,18,,0,,,3
2254333,Bambadala,Bambadala,13.26667,-13.41667,PPL,05,,0,,,3
2254330,Bambadala Kontèyène,Bambadala Konteyene,13.71192,-16.30077,PPL,09,,0,,,1
2254329,Bambadala Tiakho,Bambadala Tiakho,13.70535,-16.30005,PPL,09,,0,,,1
2254295,Bambadji,Bambadji,12.82206,-11.49715,PPL,17,10779432,0,,,1
2254327,Bambako,Bambako,13.61667,-14.0,PPL,05,,0,,,2
2254328,Bambako,Bambako,13.50128,-12.1515,PPL,05,,0,,,2
2254325,Bambali,Bambali,13.85,-15.55,PPL,16,,0,,,2
2254326,Bambali,Bambali,12.66222,-15.45472,PPL,18,,0,,,2
2595900,Bambara,Bambara,14.76714,-17.06424,PPLX,07,,0,,,1
2254322,Bambarakounda,Bambarakounda,13.1,-15.56667,PPL,18,,0,,,1
2254320,Bambaraya,Bambaraya,13.10839,-12.08837,PPL,17,,0,,,1
2254318,Bambato,Bambato,12.5,-15.55,PPL,18,,0,,,1
2254314,Bambey,Bambey,14.6965,-16.45277,PPL,03,,0,,,3
7670740,Bambey,Bambey,14.70074,-16.45911,PPL,03,,37374,,,3
13505475,Bambey,Bambey,14.82769,-16.30177,PPL,03,2252312,0,,,3
13507031,Bambey Sérèr,BambeySerer,14.7091,-16.49395,PPL,03,2254315,0,,,1
2254313,Bambilor,Bambilor,14.80144,-17.18454,PPL,01,,0,,,1
2254312,Bambli,Bambli,14.78333,-16.53333,PPL,03,,0,,,1
13509101,Bambou,Bambou,14.07726,-16.39794,PPL,09,2251792,0,,,1
13658047,Bambougar El Hadj,Bambougar El Hadj,13.89422,-16.40934,PPL,09,2251792,0,,,1
13657989,Bambougar Malik,Bambougar Malik,13.91301,-16.40466,PPL,09,2251792,0,,,1
13658012,Bambougar Massamba,Bambougar Massamba,13.92837,-16.40859,PPL,09,2251792,0,Pulaar/Fulani,clan/family name root,1
2593144,Bamboung,Bamboung,13.83479,-16.54126,PPL,09,,0,,,1
2254291,Bamboya,Bamboya,12.4604,-12.1105,PPL,17,,0,,,2
2254292,Bamboya,Bamboya,12.4582,-12.0269,PPL,17,,0,,,2
2254309,Bamgol,Bamgol,14.97596,-15.5078,PPL,13,,0,,,1
2254308,Bamhouame,Bamhouame,15.4636,-15.713,PPL,13,,0,,,1
2254306,Bana Daniédo,Bana Daniedo,14.1,-13.68333,PPL,05,,0,,,1
2254305,Banadié,Banadie,15.37,-13.12942,PPL,15,,0,,,1
13505566,Banane,Banane,14.80183,-16.02442,PPL,03,2248699,0,,,2
13509007,Banane,Banane,14.48473,-16.1569,PPL,09,2251492,0,,,2
2252478,Banane Ndiolofène,BananeNdiolofene,14.766,-15.59828,PPL,03,2248699,0,,,1
2254303,Banane Wagadou,BananeWagadou,14.75738,-15.60015,PPL,03,2248699,0,,,1
2254301,Banankourou,Banankourou,13.05,-14.23333,PPL,11,,0,,,1
2254300,Banba,Banba,13.8,-14.61667,PPL,05,,0,Pulaar/Fulani,clan/family name root,1
2254299,Banbadala,Banbadala,12.68806,-15.31056,PPL,18,,0,,,1
2254297,Banbadinnka,Banbadinnka,12.75,-14.55,PPL,11,,0,,,2
2254298,Banbadinnka,Banbadinnka,12.51194,-16.18194,PPL,12,,0,,,2
2254296,Banbadion,Banbadion,12.78417,-15.50278,PPL,18,,0,,,1
2254289,Bandafassi,Bandafassi,12.53965,-12.31061,PPL,17,,0,,,1
6917790,Bandafassi Tenda,Bandafassi Tenda,12.5283,-12.3174,PPL,17,,0,,,1
2254287,Bandandar,Bandandar,14.03582,-16.31515,PPL,09,,0,,,1
13504730,Bandia,Bandia,14.83617,-16.54315,PPL,03,2254315,0,,,1
2595477,Bandia Bambara,Bandia Bambara,14.61502,-17.01756,PPL,07,,0,,,1
2254286,Bandia Sessène,Bandia Sessene,14.62429,-17.02691,PPL,07,,0,,,1
13658320,Bandiagara,Bandiagara,13.6885,-16.42951,PPL,09,2251792,0,,,1
2254283,Bandial,Bandial,12.58083,-16.48306,PPL,12,,0,,,1
2254281,Bandiala,Bandiala,13.66004,-16.57166,PPL,09,,0,,,1
2254280,Bandiou Kouta,Bandiou Kouta,13.7828,-16.50741,PPL,09,,0,,,1
2254278,Bandioul Banté,Bandioul Bante,14.03617,-15.07501,PPL,16,,0,,,1
2253688,Bandié,Bandie,14.42077,-15.5741,PPL,16,,0,,,1
2596037,Bandji,Bandji,15.77852,-16.51752,PPL,13,,0,,,1
2254277,Bandjikaki,Bandjikaki,13.02337,-16.68907,PPL,12,2253903,0,,,1
13658061,Bandouf,Bandouf,13.77336,-16.42773,PPL,09,2251792,0,,,1
2254276,Bandoukounda Baldé,Bandoukounda Balde,13.08333,-15.26667,PPL,18,,0,,,1
2254275,Bandoulou,Bandoulou,14.00554,-16.23329,PPL,10,,0,,,1
2254288,Bandémba,Bandemba,12.525,-12.3804,PPL,17,,0,Pulaar/Fulani,clan/family name root,1
13514642,Bane Gori,BaneGori,14.14388,-16.22865,PPL,10,2250807,0,,,1
2250045,Bane Samane,BaneSamane,14.13022,-16.23131,PPL,10,,0,,,1
2254274,Bane Soutoura,BaneSoutoura,14.14594,-16.22639,PPL,10,,0,,,1
2254268,Banfara,Banfara,13.83333,-13.43333,PPL,05,,0,,,1
2254267,Banfara Démandaou,Banfara Demandaou,13.81667,-13.38333,PPL,05,,0,,,1
2254266,Banfara II,Banfara II,13.83333,-13.41667,PPL,05,,0,,,1
2252070,Banfarato,Banfarato,12.6934,-12.8354,PPL,17,,0,,,1
6659064,Banfaroto,Banfaroto,12.77774,-11.76202,PPL,17,,0,,,1
2254261,Bangadj,Bangadj,14.21495,-15.35748,PPL,16,,0,,,1
2254260,Bangadji,Bangadji,14.71595,-15.93969,PPL,03,,0,,,1
2254259,Bangadji Samb,BangadjiSamb,14.70864,-15.78538,PPL,09,,0,,,1
13657993,Bangaler,Bangaler,13.9571,-16.41988,PPL,09,2251792,0,,,1
2254500,Bangana,Bangana,14.11347,-15.64095,PPL,16,,0,,,1
2254263,Banganga,Banganga,12.60639,-16.05583,PPL,12,,0,,,1
2254264,Banghadji,Banghadji,14.823,-16.81242,PPL,07,,0,,,2
2254265,Banghadji,Banghadji,14.56603,-16.24757,PPL,09,,0,,,2
13658704,Banghania,Banghania,13.73961,-16.21116,PPL,09,2251792,0,,,1
2254258,Bangol,Bangol,15.001,-15.5177,PPL,13,,0,,,1
2254257,Bangounam,Bangounam,12.95,-16.13333,PPL,12,,0,,,1
2254256,Bangoye,Bangoye,15.38333,-16.28333,PPL,13,,0,,,1
2254255,Banhar,Banhar,12.68111,-15.55611,PPL,18,,0,,,1
2254250,Bani,Bani,13.82792,-12.87559,PPL,05,,0,,,5
2254251,Bani,Bani,13.76289,-16.47645,PPL,09,,0,,,5
2254252,Bani,Bani,13.05,-15.55,PPL,18,,0,,,5
2254253,Bani,Bani,12.84417,-15.42306,PPL,18,,0,,,5
2254254,Bani,Bani,12.50722,-15.73361,PPL,18,,0,,,5
13658731,Bani Israël,Bani Israel,13.07081,-16.55745,PPL,12,2253903,0,,,1
2254240,Bani Tapirdé,Bani Tapirde,13.95328,-12.85432,PPL,05,,0,,,1
2254249,Banianol,Banianol,15.03721,-14.50583,PPL,13,,0,,,1
2254247,Baniaye,Baniaye,14.81667,-16.81667,PPL,07,,0,,,1
2254245,Banima,Banima,12.45,-15.65,PPL,18,,0,,,1
13658758,Baningor,Baningor,13.1602,-16.12107,PPL,12,2253903,0,,,1
2254489,Baniomba,Baniomba,12.716,-12.362,PPL,17,,0,Pulaar/Fulani,clan/family name root,1
2254243,Baniou,Baniou,12.5,-15.9,PPL,18,,0,,,1
2254241,Banipéli,Banipeli,14.2892,-12.45671,PPL,05,,0,,,1
2254246,Banière,Baniere,12.66056,-15.42167,PPL,18,,0,,,1
2254239,Bankassouk,Bankassouk,12.70278,-16.72139,PPL,12,,0,,,1
2254238,Bankou,Bankou,13.4665,-12.8246,PPL,05,,0,,,1
2254237,Bankouba,Bankouba,13.87987,-12.2824,PPL,05,,0,Pulaar/Fulani,clan/family name root,1
2254234,Bannbadinnka,Bannbadinnka,13.56667,-13.41667,PPL,05,,0,,,1
2254231,Banou,Banou,14.43333,-15.78333,PPL,09,,0,,,1
2254230,Banoungoune,Banoungoune,13.01667,-15.83333,PPL,18,,0,,,1
2254224,Banta Koutoum Pakane,Banta Koutoum Pakane,12.93333,-13.85,PPL,11,,0,,,1
2254227,Bantakili Moulaye,Bantakili Moulaye,13.0,-14.38333,PPL,11,,0,,,1
2254226,Bantakokouta,Bantakokouta,12.7707,-12.2349,PPL,17,,0,,,1
2254223,Bantambali,Bantambali,14.18333,-13.2,PPL,05,,0,,,1
2254222,Bantanani,Bantanani,13.72193,-12.97634,PPL,05,,0,,,1
13658812,Bantanari,Bantanari,13.04305,-16.15558,PPL,12,2253903,0,,,1
2254220,Bantandiang,Bantandiang,12.79056,-15.1725,PPL,18,,0,,,2
2254221,Bantandiang,Bantandiang,12.59,-15.64917,PPL,18,,0,,,2
2254219,Bantandienké,Bantandienke,13.56667,-13.93333,PPL,05,,0,,,1
2250352,Bantanding,Bantanding,13.60377,-16.28568,PPL,09,,0,,,1
2254218,Bantanguel,Bantanguel,12.78333,-14.73333,PPL,11,,0,,,1
2254217,Bantangueul,Bantangueul,13.96667,-14.01667,PPL,05,,0,,,1
2254216,Bantangueul Kassoum,Bantangueul Kassoum,12.85,-14.28333,PPL,11,,0,,,1
2254215,Bantaniel,Bantaniel,12.65583,-15.25639,PPL,11,,0,,,1
6659075,Bantankho,Bantankho,12.58713,-11.59228,PPL,17,,0,,,1
2254214,Bantanki Doulo,Bantanki Doulo,12.96667,-14.43333,PPL,11,,0,,,1
2254213,Bantankoli,Bantankoli,13.33333,-13.18333,PPL,05,,0,,,1
2254210,Bantankountou,Bantankountou,13.26667,-13.06667,PPL,05,,0,,,3
2254211,Bantankountou,Bantankountou,12.76667,-14.95,PPL,11,,0,,,3
2254212,Bantankountou,Bantankountou,12.5,-15.91667,PPL,18,,0,,,3
2254208,Bantankountouyél,Bantankountouyel,12.83333,-14.95,PPL,11,,0,,,1
2254207,Bantantinnting,Bantantinnting,13.53333,-13.86667,PPL,05,,0,,,1
2254205,Bantanto,Bantanto,13.13333,-14.2,PPL,11,,0,,,2
2254206,Bantanto,Bantanto,13.01667,-15.56667,PPL,18,,0,,,2
2254204,Bantata,Bantata,12.6817,-12.3317,PPL,17,,0,,,1
2254202,Bantigniel,Bantigniel,12.9,-13.71667,PPL,11,,0,,,1
13506986,Banèm Sérèr,BanemSerer,14.66882,-16.38157,PPL,03,2254315,0,,,1
2254272,Bané,Bane,14.67433,-15.66969,PPL,09,,0,,,1
2254270,Banéba,Baneba,13.25,-15.71667,PPL,18,,0,Pulaar/Fulani,clan/family name root,2
2254271,Banéba,Baneba,13.25,-15.53333,PPL,18,,0,Pulaar/Fulani,clan/family name root,2
2254196,Baout,Baout,14.04782,-16.53307,PPL,09,,0,,,1
13552832,Bap,Bap,14.73784,-15.93719,PPL,03,2248699,0,,,2
13552838,Bap,Bap,14.71651,-15.95735,PPL,03,2248699,0,,,2
2254194,Bapalel Koliabé,Bapalel Koliabe,15.45593,-12.96632,PPL,15,,0,,,1
2254193,Bapèdj,Bapedj,14.75,-14.86667,PPL,13,,0,,,1
2254192,Bapédji,Bapedji,15.1693,-14.8772,PPL,13,,0,,,1
2254187,Bara,Bara,15.1115,-15.4172,PPL,13,,0,,,2
2254188,Bara,Bara,12.4345,-12.2017,PPL,17,,0,,,2
13506506,Bara Kaïré,BaraKaire,14.72793,-16.93196,PPL,07,2244804,0,,,1
2254185,Baraboye,Baraboye,12.6871,-12.4092,PPL,17,,0,,,1
2254186,Barabéri,Baraberi,12.96017,-11.7395,PPL,17,,0,,,1
2254183,Baraf,Baraf,12.52056,-16.30861,PPL,12,,0,,,1
2254182,Barafouté,Barafoute,12.6691,-12.303,PPL,17,,0,,,1
2254179,Baraguès,Baragues,13.11667,-16.15,PPL,12,,0,,,1
2254177,Baraka Bounao,Baraka Bounao,12.49528,-16.19333,PPL,12,,0,,,1
2254176,Baraka Patata,Baraka Patata,12.45,-16.13333,PPL,12,,0,,,1
2254175,Baraka Poukao,Baraka Poukao,12.46667,-16.2,PPL,12,,0,,,1
2254174,Barakounda,Barakounda,13.66667,-14.63333,PPL,05,,0,,,1
2254178,Barakès,Barakes,13.12058,-16.47518,PPL,12,,0,,,1
2254172,Baral,Baral,15.2199,-15.5102,PPL,13,,0,,,1
2254171,Baralak,Baralak,12.90583,-16.17389,PPL,12,,0,,,1
2254170,Baralé Ndiaye,Barale Ndiaye,15.8452,-16.2292,PPL,13,,0,,,1
13658744,Barandalat,Barandalat,13.05286,-16.25861,PPL,12,2253903,0,,,1
2254167,Barandama,Barandama,13.0,-15.78333,PPL,18,,0,,,1
2254166,Barandao,Barandao,14.55,-15.93333,PPL,03,,0,,,1
2254603,Barandoufari,Barandoufari,12.8129,-12.2513,PPL,17,,0,,,1
2254165,Barantir,Barantir,12.94,-16.37028,PPL,12,,0,,,1
2254162,Bardial,Bardial,15.05,-16.55,PPL,07,,0,,,1
2254161,Bardiol,Bardiol,15.7742,-15.2895,PPL,13,,0,,,1
2254157,Barga,Barga,15.98333,-13.63333,PPL,15,,0,,,1
2254154,Bargny,Bargny,14.69707,-17.23015,PPL,01,,69242,,,1
2254153,Bargny Guèdj,Bargny Guedj,14.68698,-17.22808,PPLX,01,,51188,,,1
2595382,Bargny Ngoude,Bargny Ngoude,14.69407,-17.2353,PPLX,01,,51188,,,1
2254152,Bargué,Bargue,15.21667,-16.08333,PPL,13,,0,,,1
2254147,Bari,Bari,16.08,-16.17917,PPL,14,,0,,,4
2254148,Bari,Bari,15.8,-16.26667,PPL,13,,0,,,4
2254150,Bari,Bari,15.1597,-15.4858,PPL,13,,0,,,4
2254151,Bari,Bari,12.86833,-15.65778,PPL,18,,0,,,4
2248571,Bari Diame,Bari Diame,15.2789,-16.034,PPL,13,,0,,,1
2253937,Bari Diame Cissé,Bari Diame Cisse,15.448,-16.2373,PPL,13,,0,,,1
2596011,Bari Diamm,Bari Diamm,16.18139,-16.27694,PPL,14,,0,,,1
13507049,Bari Ndondol Deux,BariNdondolDeux,14.60853,-16.49654,PPL,03,2254315,0,,,1
2254142,Bari Ndondol Un,BariNdondolUn,14.59642,-16.50198,PPL,09,,0,,,1
13506732,Bari Sine,BariSine,14.58878,-16.51371,PPL,09,7670866,0,,,1
2254145,Baria,Baria,13.66685,-16.18578,PPL,09,,0,,,1
2254143,Baridiane,Baridiane,15.13333,-16.4,PPL,07,,0,,,1
6611636,Barkatou,Barkatou,15.32194,-12.87,PPL,15,,0,,,1
2254139,Barkayel,Barkayel,13.61667,-14.33333,PPL,05,,0,,,3
2254140,Barkayel,Barkayel,13.48333,-13.46667,PPL,05,,0,,,3
13509036,Barkayel,Barkayel,14.40781,-16.11279,PPL,09,2251492,0,,,3
2254137,Barkedji,Barkedji,14.58333,-14.81667,PPL,16,,0,,,1
6611637,Barkevy,Barkevy,15.33,-12.86306,PPL,15,,0,,,1
2254129,Barkiel,Barkiel,13.88333,-14.55,PPL,05,,0,,,1
2254128,Barkjéwèl,Barkjewel,13.8,-15.76667,PPL,10,,0,,,1
2254135,Barkèdji,Barkedji,15.16667,-14.86667,PPL,13,,0,,,2
2254138,Barkèdji,Barkedji,13.95,-15.7,PPL,16,,0,,,2
2254133,Barkédji,Barkedji,15.7197,-15.3377,PPL,13,,0,,,3
2254134,Barkédji,Barkedji,15.276,-14.8694,PPL,13,,0,,,3
2254136,Barkédji,Barkedji,14.88333,-15.91667,PPL,03,,0,,,3
2254131,Barkédji Mboul,Barkedji Mboul,14.59581,-15.95506,PPL,03,,0,,,1
2254127,Barmétial,Barmetial,15.47689,-13.01575,PPL,15,,0,,,1
2254125,Barokounda,Barokounda,13.66667,-14.1,PPL,05,,0,,,1
2254124,Barone,Barone,14.04306,-15.46458,PPL,16,,0,,,1
2254123,Barouk,Barouk,12.78278,-16.20556,PPL,12,,0,,,1
2254121,Barsafa,Barsafa,13.71667,-14.56667,PPL,05,,0,,,1
2595536,Barèt,Baret,14.74329,-17.09893,PPL,07,,0,,,1
2254149,Baré,Bare,15.1777,-15.9878,PPL,13,,0,,,1
2248660,BaréBanta,BareBanta,16.01619,-16.09697,PPL,14,,0,,,1
2254159,Baréguessin,Bareguessin,13.01667,-16.38333,PPL,12,,0,,,1
2254126,Barôbé,Barobe,16.18061,-13.89779,PPL,14,,0,,,1
2596112,Bas N’Dar Toute,Bas N'Dar Toute,16.02851,-16.5085,PPLX,14,,0,,,1
2254119,Bassabou,Bassabou,13.93333,-15.91667,PPL,10,,0,,,1
2254118,Bassada,Bassada,13.0,-15.76667,PPL,18,,0,,,1
2254117,Bassaf,Bassaf,12.80528,-15.61917,PPL,18,,0,,,1
2254116,Bassafa,Bassafa,13.28333,-14.6,PPL,11,,0,,,1
2254115,Bassanbéa,Bassanbea,12.98333,-16.35,PPL,12,,0,,,1
2254114,Bassar,Bassar,13.91963,-16.60798,PPL,09,,0,,,1
13658759,Bassem Kassana,Bassem Kassana,13.15727,-16.05808,PPL,12,2253903,0,,,1
13658802,Bassem Lessé,Bassem Lesse,13.08927,-16.04433,PPL,12,2253903,0,,,1
13658019,Bassine,Bassine,13.90324,-16.45017,PPL,09,2251792,0,,,1
2254107,Bassinkil,Bassinkil,13.09344,-16.20392,PPL,12,,0,,,1
2254106,Bassoul,Bassoul,13.92559,-16.58978,PPL,09,,0,,,1
2254105,Bassoum,Bassoum,12.98333,-14.5,PPL,11,,0,,,1
2254109,Bassène,Bassene,13.08904,-16.35788,PPL,12,,0,,,4
2254110,Bassène,Bassene,13.06667,-16.38333,PPL,12,,0,,,4
2254111,Bassène,Bassene,12.95361,-16.37194,PPL,12,,0,,,4
2254112,Bassène,Bassene,12.95,-16.36667,PPL,12,,0,,,4
2254108,Basséré,Bassere,12.45083,-16.36667,PPL,12,,0,,,1
2254104,Batabout,Batabout,13.00273,-16.21832,PPL,12,,0,,,1
2254102,Batal,Batal,15.5439,-15.2864,PPL,13,,0,,,2
2254103,Batal,Batal,14.64588,-16.4736,PPL,03,,0,,,2
13658072,Batamar,Batamar,13.79816,-16.38826,PPL,09,2251792,0,,,1
2254101,Batan Gnima,Batan Gnima,12.70667,-15.84778,PPL,18,,0,,,1
2254100,Batankigné,Batankigne,13.01548,-16.17593,PPL,12,,0,,,1
13509321,Batara Kaba,BataraKaba,14.01599,-16.10454,PPL,10,2250807,0,Pulaar/Fulani,clan/family name root,1
2254514,Batara Ndiala,BataraNdiala,14.0305,-16.10119,PPL,10,,0,,,1
13509355,Batara Wolof,BataraWolof,14.01651,-16.11332,PPL,10,2250807,0,,,1
2254093,Batiaré Ouro Guéladjo,Batiare Ouro Gueladjo,14.4,-15.68333,PPL,16,,0,,,1
2254092,Batimba,Batimba,12.4825,-12.549,PPL,17,,0,Pulaar/Fulani,clan/family name root,1
13658769,Batinding,Batinding,13.11356,-16.17395,PPL,12,2253903,0,,,1
13658768,Batinding Boudiakène,Batinding Boudiakene,13.12168,-16.17002,PPL,12,2253903,0,,,1
2254090,Batinding Diémé,Batinding Dieme,13.03979,-16.23013,PPL,12,,0,,,1
2254091,Batindié,Batindie,12.81667,-16.2,PPL,12,,0,,,1
2254088,Batinièr,Batinier,12.54806,-16.40722,PPL,12,,0,,,2
2254089,Batinièr,Batinier,12.50083,-16.48306,PPL,12,,0,,,2
2254087,Batodji,Batodji,14.96667,-15.76667,PPL,13,,0,,,1
2254086,Batoulane,Batoulane,14.11667,-14.6,PPL,16,,0,,,1
2254085,Batranké,Batranke,12.69,-12.3518,PPL,17,,0,,,1
2254084,Battal,Battal,15.2301,-16.2337,PPL,13,,0,,,1
2254097,Batéguélé,Bateguele,13.08333,-15.88333,PPL,18,,0,,,1
2254096,Batékel,Batekel,12.98333,-16.18333,PPL,12,,0,,,1
2254200,Bawdé,Bawde,14.91951,-16.12262,PPL,03,,0,,,1
2254083,Baya,Baya,12.97278,-15.7725,PPL,18,,0,,,1
2248648,Bayakh,Bayakh,14.66922,-16.43138,PPL,03,,0,,,4
2254080,Bayakh,Bayakh,15.75,-16.45,PPL,13,,0,,,4
2254081,Bayakh,Bayakh,15.63333,-16.21667,PPL,13,,0,,,4
2254082,Bayakh,Bayakh,14.83058,-17.13782,PPL,07,,0,,,4
2254079,Bayakh Gaye,Bayakh Gaye,15.68333,-16.41667,PPL,13,,0,,,1
2254078,Bayamba,Bayamba,13.1,-15.48333,PPL,18,,0,Pulaar/Fulani,clan/family name root,1
2254076,Bayanka,Bayanka,13.13333,-15.91667,PPL,11,,0,,,1
2254075,Baye Diang,Baye Diang,15.6,-15.51667,PPL,13,,0,,,1
2248647,Baye Ndiaye,BayeNdiaye,14.49665,-15.68546,PPL,09,,0,,,1
2254071,Baye Yar,Baye Yar,15.65,-16.4,PPL,13,,0,,,1
2254070,Bayfora,Bayfora,12.49361,-15.92139,PPL,11,,0,,,1
2254516,Bayi,Bayi,14.00682,-16.41691,PPL,09,,0,,,1
2254067,Bayti,Bayti,16.05333,-16.15583,PPL,14,,0,,,1
2254457,Baytilaye,Baytilaye,12.7056,-12.1536,PPL,17,,0,,,1
2254072,Bayèr,Bayer,15.2,-16.41667,PPL,07,,0,,,1
13506485,Bayé,Baye,14.59347,-16.87888,PPL,07,2244804,0,,,1
2254479,Baïla,Baila,14.78879,-15.72027,PPL,03,2248699,0,,,2
2254480,Baïla,Baila,12.89417,-16.35222,PPL,12,,0,,,2
2254077,Baïla Ndour,BailaNdour,14.2229,-15.72829,PPL,16,,0,,,1
2254473,Baïnak,Bainak,15.71667,-16.25,PPL,13,,0,,,1
2254472,Baïrat,Bairat,15.75,-16.16667,PPL,13,,0,,,1
2254471,Baïsso,Baisso,12.73333,-12.35,PPL,17,,0,,,1
2254467,Baïti,Baiti,15.71667,-16.41667,PPL,13,,0,,,4
2254468,Baïti,Baiti,14.58333,-16.23333,PPL,03,,0,,,4
2254469,Baïti,Baiti,13.83333,-15.13333,PPL,16,,0,,,4
2254470,Baïti,Baiti,13.58333,-16.23333,PPL,09,,0,,,4
13504607,Baïti Bala Dia,BaitiBalaDia,14.92918,-16.80535,PPL,07,2244388,0,,,1
2254466,Baïti Dakhar,BaitiDakhar,14.97393,-16.94118,PPL,07,,0,,,1
2254464,Baïti Dia,Baiti Dia,14.80421,-16.01605,PPL,03,,0,,,2
2254465,Baïti Dia,Baiti Dia,14.63333,-15.95,PPL,03,,0,,,2
13504603,Baïti Dieng,BaitiDieng,14.99317,-16.78568,PPL,07,2244388,0,,,1
2254462,Baïti Diouf,Baiti Diouf,15.21667,-16.73333,PPL,07,,0,,,1
2254463,Baïti Dièye,Baiti Dieye,15.88333,-16.38333,PPL,14,,0,,,1
13504534,Baïti Fal,BaitiFal,14.99111,-16.79773,PPL,07,2244388,0,,,1
2254461,Baïti Gaye,Baiti Gaye,15.11667,-16.56667,PPL,07,,0,,,1
2254460,Baïti Guèye,BaitiGueye,15.00674,-16.91395,PPL,07,,0,,,1
13504684,Baïti Kane,BaitiKane,14.94662,-16.53172,PPL,03,2254315,0,,,1
2254456,Baïti Ndiaye,Baiti Ndiaye,15.38333,-16.56667,PPL,13,,0,,,1
2253261,Baïti Santhie,BaitiSanthie,14.97342,-16.94465,PPL,07,,0,,,1
2254453,Baïti Tiokène,Baiti Tiokene,15.18333,-16.18333,PPL,13,,0,,,1
2254459,Baïtilaye,Baitilaye,12.70616,-11.68009,PPL,17,,0,,,1
2254454,Baïtit,Baitit,14.01814,-15.65725,PPL,16,,0,,,1
13551634,Bel Tati Deux,BelTatiDeux,14.78343,-15.37382,PPL,13,2249283,0,,,1
13551636,Bel Tati Trois,BelTatiTrois,14.78045,-15.39944,PPL,13,2249283,0,,,1
13551632,Bel Tati Un,BelTatiUn,14.80163,-15.34726,PPL,13,2249283,0,,,1
2253962,Bel Tiaski,Bel Tiaski,15.33,-15.6276,PPL,13,,0,,,1
2253961,Bel Tiaski Boki,Bel Tiaski Boki,15.3214,-15.6365,PPL,13,,0,,,1
2254055,Bel-Air,Bel-Air,14.70448,-17.42477,PPLX,01,,0,,,1
2254052,Belal,Belal,13.33333,-14.65,PPL,11,,0,,,1
2254033,Belel-Boukar,Belel-Boukar,15.5438,-14.2889,PPL,13,,0,,,1
2254000,Belfadak,Belfadak,14.31992,-16.09178,PPL,10,,0,,,1
2253998,Belgarki,Belgarki,15.4403,-15.8784,PPL,13,,0,,,1
2253984,Belil Nelbi,Belil Nelbi,15.1741,-15.1921,PPL,13,,0,,,1
2253975,Belkagne,Belkagne,15.4171,-14.8637,PPL,13,,0,,,1
2253973,Belki,Belki,14.61528,-16.15258,PPL,03,,0,,,1
2253967,Belli,Belli,15.23333,-16.66667,PPL,07,,0,,,1
2253968,Bellé,Belle,14.41434,-12.30096,PPL,05,,0,,,1
6917512,Beltiasdé,Beltiasde,15.3475,-15.6211,PPL,13,,0,,,1
2253957,Bem-Bem,Bem-Bem,14.81667,-14.4,PPL,13,,0,,,1
2253954,Bembou,Bembou,12.82384,-11.8765,PPL,17,10779432,0,,,1
11205314,Bemete Bidjini,Bemete Bidjini,12.72356,-15.98884,PPL,11,,0,,,1
2253948,Bengadji,Bengadji,15.65,-16.33333,PPL,13,,0,,,1
13504557,Benguél,Benguel,14.90656,-16.86235,PPL,07,2244388,0,,,1
2253947,Benndiguiraïlo,Benndiguirailo,12.8,-11.73333,PPL,17,,0,,,1
2253945,Bennguène,Bennguene,14.95,-15.88333,PPL,03,,0,,,1
2253943,Benntingui,Benntingui,15.08333,-15.4,PPL,13,,0,,,1
2253942,Berdiouga,Berdiouga,15.56667,-16.56667,PPL,13,,0,,,1
2595947,Bereup,Bereup,14.97044,-17.08921,PPL,07,,0,,,1
2595942,Bereup Sow,Bereup Sow,14.96426,-17.04212,PPL,07,,0,,,1
2253935,Berkom,Berkom,15.36667,-16.65,PPL,13,,0,,,1
2253933,Bernal,Bernal,12.55,-16.31667,PPL,12,,0,,,1
2253927,Bessoloum,Bessoloum,12.46,-15.99111,PPL,12,,0,,,1
2253920,Beul Gueye,Beul Gueye,15.5604,-16.2488,PPL,13,,0,,,1
2253919,Beuno Mboro,Beuno Mboro,15.2,-16.88333,PPL,07,,0,,,1
2253918,Beurleup,Beurleup,15.13333,-16.36667,PPL,07,,0,,,1
2253915,Biarou,Biarou,13.05,-14.03333,PPL,11,,0,,,1
2253914,Biba,Biba,15.0503,-15.9959,PPL,13,,0,Pulaar/Fulani,clan/family name root,1
2253913,Bibi,Bibi,15.0651,-15.9766,PPL,13,,0,,,1
13506517,Bibirane,Bibirane,14.66144,-16.95067,PPL,07,2244804,0,,,1
